Symbol,ceiling,floor,ref_price,prior_close_price,match_price,match_vol,accumulated_volume,accumulated_value,avg_match_price,highest,lowest,foreign_buy_volume,foreign_sell_volume,current_room,total_room,total_accumulated_value,total_accumulated_volume,reference_price
YEG,-0.5079441475501183,-0.498968383264412,-0.5030295732012976,-0.5030295732012976,-0.4351430280595446,-0.11999107584345475,0.35216141290561614,-0.05748467798991728,-0.430378084230489,-0.42763150761555413,-0.435647871733852,0.5182636869240499,-0.18092633841672223,-0.09067558835319797,-0.2097986219132476,-0.05748093494370009,0.3521614129056161,-0.4810422276897501
YBM,-0.44084506385196126,-0.43147634315754874,-0.43578318705836294,-0.43578318705836294,-0.7978598275815876,-0.32200057990379655,-0.3621242350977041,-0.3431099613726055,-0.797800523678016,-0.8002068706294286,-0.7964122647963641,-0.19912100730955895,-0.21855287124348674,-0.3774379075844896,-0.3867115278735151,-0.34311595916289606,-0.36212423509770403,-0.40604466538349504
VTP,2.1019535451465017,2.0942350956241347,2.0976853141405685,2.0976853141405685,2.173372512959583,-0.2904555522427222,-0.19689634555124233,0.19308737912540444,2.184025165101269,2.2129286015617806,2.140680456984305,-0.19400113333727878,-0.20734946540180968,-0.15119123784682054,-0.2317407491266196,0.19308513380524375,-0.1968963455512423,2.1173108163790446
VTO,-0.37301265683469875,-0.3623074821784653,-0.36736389883153997,-0.36736389883153997,-0.30590808657214286,-0.2137162061056854,-0.3004182744519165,-0.30993173696551923,-0.303754993517694,-0.30447249988331704,-0.3023219003846627,-0.19912100730955895,-0.21474794095763414,-0.269152475212887,-0.292176386495867,-0.3099311004742301,-0.30041827445191643,-0.34549975831334123
VTB,-0.47567792150947447,-0.4671087866922281,-0.47097024957501477,-0.47097024957501477,-0.395708801200851,-0.3216972623301324,-0.36206158945237843,-0.34308336560153774,-0.39991070872645246,-0.40129561916966694,-0.4003557028473019,-0.19912100730955895,-0.21855287124348674,-0.3840761970420162,-0.39005340962402263,-0.343088831488392,-0.3620615894523784,-0.4490120187881203
VSI,-0.12734934493434258,-0.11916845570653564,-0.12300929802145781,-0.12300929802145781,-0.056027837170520095,-0.3216972623301324,-0.36209291227504126,-0.34309666348707163,-0.05663322131726042,-0.06435116405316926,-0.05135536608030648,-0.19912100730955895,-0.21855287124348674,-0.38059567840386144,-0.3882973502007795,-0.3430906931915442,-0.3620929122750412,-0.10136706851433391
VSH,1.104633831162966,1.1049107810142138,1.104628216448395,1.104628216448395,1.1621383786623907,-0.315934228430513,-0.3609339678365163,-0.3405700652356302,1.1629052207943429,1.1982223114408337,1.1721064886534303,-0.19671165485201533,-0.21855287124348674,0.03290521339575949,-0.06671325255481042,-0.3405684843566497,-0.36093396783651627,1.1251555650358789
VSC,-0.19884836854713278,-0.1925293688661696,-0.19533825986124212,-0.19533825986124212,-0.13021103621162686,-0.10785837289688767,-0.017698477097155534,-0.092923542937767,-0.13036539766974237,-0.1340638099393412,-0.12782173200116503,-0.19309762616569992,-0.12638900431950179,0.2222964923317403,-0.02266576413101483,-0.09292825498388484,-0.01769847709715554,-0.17363034469484007
VRE,-0.14018250301868954,-0.13384063833846244,-0.1366931556668224,-0.1366931556668224,-0.08335848944882258,2.0617722315229696,2.6148594764235886,1.9902567153757031,-0.07760986349376832,-0.07790640075325825,-0.08076550681909823,-0.005168134477298625,7.0195554422831,2.8104794745170865,2.95039481241812,1.9902530111661436,2.6148594764235886,-0.11503849914307832
VRC,-0.5578101332492951,-0.5492730094310181,-0.5530733954472024,-0.5530733954472024,-0.48746170527800936,-0.3216972623301324,-0.3597123777526657,-0.3423386840116392,-0.5039679636170192,-0.4903728889131089,-0.5023108574084466,-0.19912100730955895,-0.21855287124348674,-0.28843273064043795,-0.3352385771528357,-0.3423364507551738,-0.3597123777526656,-0.5310406025605868
VPS,-0.5108774408265404,-0.5023220250088524,-0.5061573120916666,-0.5061573120916666,-0.4269438323760538,-0.315934228430513,-0.3614977786444474,-0.3428573015474614,-0.4272168724976382,-0.4322790173412989,-0.4238838154383353,-0.19912100730955895,-0.21855287124348674,-0.35187746142010057,-0.37206137741802287,-0.3428632994493779,-0.3614977786444473,-0.4841671261191774
VPI,1.3576303762543778,1.360625964027795,1.3587570012908803,1.3587570012908803,1.408114249167113,-0.2856024710640953,-0.035803068596274946,0.44173124283831033,1.4121243121492362,1.3996143995564414,1.4152303187607753,-0.19912100730955895,-0.17124067698906859,0.2874271378133197,0.011372736412277595,0.4417315472423972,-0.03580306859627495,1.3790535624268465
VPH,-0.5314104937614955,-0.5224438754754949,-0.5264876148790655,-0.5264876148790655,-0.4589597393306368,-0.31836076901982646,-0.33233623074534674,-0.3322322910058734,-0.46226737113437877,-0.4632624155129309,-0.46035238995443706,-0.19912100730955895,-0.21855287124348674,-0.17725171160537412,-0.269841044105172,-0.3322258866802331,-0.3323362307453467,-0.5044789659104548
VPG,-0.3436797240704771,-0.3329631169146117,-0.33804134673433006,-0.33804134673433006,-0.27467305539694,-0.20643658433774517,-0.26483554790693437,-0.2876843744673006,-0.27433400450635687,-0.27348910171168506,-0.272911759645871,-0.19912100730955895,-0.18451988368669414,-0.19315363045211062,-0.27985019382199494,-0.2876874712112747,-0.2648355479069343,-0.31620383553746034
VPD,0.18614637398327613,0.19313943174447748,0.18976459101544732,0.18976459101544732,0.24851371678770762,-0.3216972623301324,-0.36174836122575005,-0.34268442903552065,0.24763546070452358,0.23773696812024248,0.2545100976031277,-0.19912100730955895,-0.21855287124348674,-0.31034269641555984,-0.250510454871128,-0.3426882993530674,-0.36174836122575,0.21112277442839544
VPB,-0.08701656238353782,-0.08143998608158104,-0.08391256189184466,-0.08391256189184466,-0.016984048201516545,9.330474566811304,10.365222102002502,8.867191729805626,-0.008899524936660063,-0.008193754867086308,-0.014102521144503603,13.886254628547558,11.278885299823317,1.4900326060369797,6.596290679832683,8.867193431497293,10.3652221020025,-0.06230583814649274
