Symbol,ceiling,floor,ref_price,prior_close_price,match_price,match_vol,accumulated_volume,accumulated_value,avg_match_price,highest,lowest,foreign_buy_volume,foreign_sell_volume,current_room,total_room,total_accumulated_value,total_accumulated_volume,reference_price
LSS,13100,11400,12250,12250,12000,55500,401200,4841,12066.30109670987,12300,12000,0,0,0,0,4841.800000000002,4012.0,12250.0
LPB,33500,29200,31350,31350,31500,786300,2570800,80382,31267.309786836784,31500,31050,1400,42800,115180890,127880820,80382.14000000004,25708.0,31350.0
LM8,14950,13050,14000,14000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14300.0
LIX,37250,32450,34850,34850,34450,400,49200,1689,34329.26829268293,35250,34000,3800,900,29857658,32400000,1689.5649999999991,492.0,34850.0
LHG,38000,33100,35550,35550,35100,13400,167400,5932,35436.081242532855,35850,35100,0,42500,15373907,24505884,5932.935000000002,1674.0,35550.0
LGL,2720,2380,2550,2550,2540,2300,89800,220,2449.88864142539,2550,2420,10000,0,24666351,25750000,220.67899999999995,898.0,2550.0
LGC,66200,57600,61900,61900,0,0,0,0,0.0,0,0,0,0,7753811,94498834,0.0,0.0,61900.0
LEC,6170,5370,5770,5770,0,0,0,0,0.0,0,0,0,0,12785868,12789000,0.0,0.0,0.0
LDG,2100,1840,1970,1970,2030,34300,1968700,3951,2006.9081119520495,2090,1950,10200,36000,125053990,128486292,3951.614000000006,19687.0,1970.0
LCG,11400,9960,10700,10700,10650,127300,1419400,15188,10700.295899675919,10800,10650,600,0,93424744,97545585,15188.564999999973,14194.0,10700.0
LBM,29550,25750,27650,27650,27550,1000,4000,110,27500.0,27700,27300,1100,600,13844556,20000000,110.255,40.0,27650.0
LAF,17900,15600,16750,16750,16550,3000,5900,96,16271.186440677966,16850,16200,0,0,7147234,7461729,96.80000000000001,59.0,16750.0
L10,27600,24000,25800,25800,0,0,0,0,0.0,0,0,0,0,4751957,4846100,0.0,0.0,24200.0
KSB,20200,17600,18900,18900,18850,24900,770200,14551,18892.495455725784,19000,18750,4100,61500,52302025,56241760,14551.365000000043,7702.0,18900.0
KPF,2410,2110,2260,2260,2250,13000,422200,957,2266.6982472761724,2310,2220,0,0,29742524,29824948,957.2829999999997,4222.0,2260.0
KOS,40450,35250,37850,37850,37800,3000,318400,11976,37613.065326633165,37850,37500,0,7115,105588094,106075854,11976.915000000005,3184.0,37850.0
KMR,3430,2990,3210,3210,3210,100,5100,16,3200.9803921568637,3250,3190,0,0,21410421,56881443,16.325000000000003,51.0,3210.0
KHP,10550,9200,9890,9890,9880,200,7400,72,9841.486486486487,9890,9800,0,0,0,0,72.827,74.0,9890.0
KHG,5580,4860,5220,5220,5190,686700,3395700,17568,5173.6019082957855,5220,5140,0,530500,217120604,220223250,17568.278999999995,33957.0,5220.0
KDH,40000,34800,37400,37400,37450,98100,1866200,69933,37473.47551173508,37700,37250,11300,611753,110751119,454701857,69933.24000000018,18662.0,37400.0
KDC,54500,47450,51000,51000,50800,27500,625300,31736,50753.238445546136,51200,50400,9900,7065,82405341,144903158,31736.070000000003,6253.0,51000.0
KBC,29050,25250,27150,27150,27200,241700,3252800,88822,27306.320708312836,27600,27100,93400,589141,218345064,376126331,88822.60000000024,32528.0,27150.0
JVC,3480,3040,3260,3260,3270,5000,425600,1396,3280.0751879699246,3310,3230,0,16600,53438516,55125083,1396.6019999999985,4256.0,3260.0
ITD,12800,11200,12000,12000,12050,1400,6500,78,12124.615384615388,12250,12050,0,1900,11718637,12021459,78.81000000000003,65.0,12000.0
ITC,11700,10200,10950,10950,10800,44000,283200,3085,10893.361581920904,11000,10800,0,0,0,0,3085.4900000000002,2832.0,10950.0
ITA,2510,2190,2350,2350,0,0,0,0,0.0,0,0,0,0,456139279,459847167,0.0,0.0,0.0
IMP,53300,46450,49900,49900,49000,15100,63700,3150,49450.54945054945,49950,49000,2100,2200,39585252,115532071,3150.85,637.0,49900.0
ILB,34850,30350,32600,32600,32550,2000,4400,143,32500.0,32550,32500,4000,0,10605900,12006100,143.20999999999998,44.0,32600.0
IJC,14250,12450,13350,13350,13250,119000,1512800,20168,13331.570597567425,13500,13200,26300,12500,167944981,185096708,20168.72500000001,15128.0,13350.0
IDI,9860,8580,9220,9220,9100,116800,949400,8705,9168.948809774594,9250,9100,300,5400,131565880,133854607,8705.638999999988,9494.0,9220.0
ICT,12550,10950,11750,11750,11750,100,20900,242,11578.947368421053,11750,11500,0,0,32013448,32185000,242.89,209.0,11750.0
HVX,2710,2370,2540,2540,2510,100,2100,5,2476.666666666667,2510,2460,0,0,19189701,19580401,5.2010000000000005,21.0,2540.0
HVN,21900,19100,20500,20500,20350,65900,908800,18562,20424.735915492958,20800,20200,1500,48200,495246202,664318252,18562.36000000005,9088.0,20500.0
HVH,8960,7800,8380,8380,8200,13800,262500,2187,8331.42857142857,8400,8200,1500,17900,19559332,19915966,2187.1379999999986,2625.0,8380.0
HUB,18850,16450,17650,17650,17600,300,1900,33,17626.315789473687,17650,17600,0,0,0,0,33.49,19.0,17650.0
HU1,6920,6020,6470,6470,6100,1000,3700,22,6100.0,6100,6100,0,0,4997899,5000000,22.57,37.0,6470.0
HTV,10550,9190,9880,9880,0,0,0,0,0.0,0,0,0,0,5647490,6420960,0.0,0.0,9900.0
HTN,9630,8370,9000,9000,8920,36700,311900,2788,8938.7624238538,9000,8920,0,9300,42803202,43667041,2788.3390000000004,3119.0,9000.0
HTL,23600,20600,22100,22100,22200,200,7900,175,22151.898734177215,22200,22100,0,0,2245461,5880000,175.01,79.0,22100.0
HTI,17100,14900,16000,16000,15950,300,800,12,15950.0,15950,15950,0,0,8610589,12474600,12.76,8.0,16000.0
HTG,46850,40750,43800,43800,43850,100,11900,518,43529.41176470588,43850,43200,0,0,0,0,518.995,119.0,43800.0
HT1,12600,11000,11800,11800,11900,17800,312900,3697,11815.27644614893,11900,11750,0,14700,177612389,186979056,3697.289999999998,3129.0,11800.0
HSL,4810,4190,4500,4500,4500,200,15200,68,4473.684210526316,4500,4470,0,0,18113138,18898007,68.10000000000002,152.0,4500.0
HSG,22250,19350,20800,20800,21050,451600,10812000,227686,21058.638549759526,21250,20750,1261900,98652,233003161,301831331,227686.45499999894,108120.0,20800.0
HRC,52700,45850,49300,49300,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
HQC,3600,3140,3370,3370,3330,215100,2581700,8641,3347.0194058178718,3370,3330,3000,488100,285048236,288300000,8641.404000000002,25817.0,3370.0
HPX,5330,4650,4990,4990,4940,129400,1549500,7685,4959.664407873508,5010,4930,0,140600,148048612,149042604,7685.535999999998,15495.0,4990.0
HPG,28000,24400,26200,26200,26200,2165900,17555300,461446,26285.281368019914,26500,26100,538000,442230,1722532822,3134162598,461446.99000001093,175553.0,26200.0
HNA,27300,23800,25550,25550,25200,100,3500,93,26571.428571428572,27000,25200,0,0,0,0,93.22000000000001,35.0,25550.0
HMC,11950,10450,11200,11200,11300,500,18100,203,11215.46961325967,11300,11100,0,0,0,0,203.47500000000002,181.0,11200.0
HII,5160,4500,4830,4830,4810,2000,18400,88,4814.076086956523,4830,4790,300,0,36242794,36831508,88.57900000000001,184.0,4830.0
HID,3040,2660,2850,2850,2750,6300,83300,234,2809.123649459784,2860,2720,0,0,37171927,37614865,234.14099999999996,833.0,2850.0
HHV,12750,11150,11950,11950,11900,386900,3597700,42983,11947.355254746088,12050,11900,28,329900,175626271,211805208,42983.084999999955,35977.0,11950.0
HHS,8930,7770,8350,8350,8210,32900,848300,7012,8265.943652009903,8350,8210,5100,386800,164745647,183992984,7012.943000000002,8483.0,8350.0
HHP,9950,8650,9300,9300,9320,64200,164800,1529,9277.912621359223,9320,9150,0,10000,36496075,42411628,1529.1760000000004,1648.0,9300.0
HDG,29200,25400,27300,27300,27350,395100,3299700,91024,27585.538079219325,27850,27300,0,222164,119209774,168165764,91024.76499999987,32997.0,27300.0
HDC,27200,23700,25450,25450,25400,76000,1424300,36434,25580.285052306397,25850,25300,31040,74400,71097498,75996611,36434.880000000056,14243.0,25450.0
HDB,29550,25750,27650,27650,27300,753000,8692200,238858,27479.57939301903,27700,27300,370850,2193900,36804207,585526426,238858.07999999917,86922.0,27650.0
HCM,32450,28250,30350,30350,30450,562900,7390600,225380,30495.494276513407,30800,30250,107000,78200,15775686,345357650,225380.56000000032,73906.0,30350.0
HCD,10800,9400,10100,10100,9980,5700,110000,1102,10018.181818181818,10100,9980,0,10000,0,0,1102.126,1100.0,10100.0
HAX,17950,15650,16800,16800,16500,38800,275700,4577,16601.378309756983,16850,16500,40800,7900,34928303,53719840,4577.980000000001,2757.0,16800.0
HAS,8880,7720,8300,8300,0,0,0,0,0.0,0,0,0,0,2693001,3920000,0.0,0.0,8400.0
HAR,3830,3330,3580,3580,3590,4300,70300,250,3556.1877667140825,3590,3530,0,0,49542888,49661549,250.06200000000004,703.0,3580.0
HAP,4420,3860,4140,4140,4160,4000,34100,141,4134.897360703812,4200,4130,0,0,51955199,54437908,141.73099999999997,341.0,4140.0
HAH,43650,37950,40800,40800,40050,224700,2167200,87445,40349.298634182356,40850,40000,17000,37300,26015782,36402927,87445.05500000008,21672.0,40800.0
HAG,11250,9820,10550,10550,11200,616000,17235800,190874,11074.275635595679,11250,10550,327400,35669,493017453,518159294,190874.9549999981,172358.0,10550.0
GVR,38000,33100,35550,35550,34900,221600,2301700,81060,35217.44797323717,35750,34900,11522,176600,499750430,520000000,81060.38499999973,23017.0,35550.0
GTA,11300,9860,10600,10600,10500,200,400,4,10512.5,10550,10500,0,0,5080916,5096000,4.205,4.0,10600.0
GSP,13700,12000,12850,12850,12700,8200,67700,864,12762.186115214181,12850,12700,0,0,0,0,864.9,677.0,12850.0
GMH,8780,7640,8210,8210,8200,100,2600,21,8252.307692307691,8360,8200,0,0,8134300,8250000,21.455999999999996,26.0,8210.0
GMD,82800,72000,77400,77400,76800,30300,307800,23675,76916.82910981156,77700,76800,2600,126009,1222751,152138608,23675.490000000034,3078.0,77400.0
GMC,8560,7440,8000,8000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8000.0
GIL,31150,27150,29150,29150,29250,6000,87500,2571,29382.85714285714,29550,29000,300,0,33731601,34975000,2571.170000000001,875.0,29150.0
GEX,22650,19750,21200,21200,21200,384500,2614400,55381,21183.063035495717,21300,21100,500,25780,361662614,429714896,55381.89499999994,26144.0,21200.0
GEG,12350,10750,11550,11550,11450,89000,238000,2737,11500.0,11600,11450,0,400,18825857,211254185,2737.2349999999988,2380.0,11550.0
GEE,34850,30350,32600,32600,32800,200,443700,13539,30513.860716700474,32950,30500,0,0,149939500,150000000,13539.794999999998,4437.0,32600.0
GDT,29700,25900,27800,27800,27850,200,5000,138,27728.0,27900,27700,0,500,8620530,10869346,138.64,50.0,27800.0
GAS,77500,67500,72500,72500,73300,58400,867900,63428,73082.15232169605,73700,72500,149500,12905,1082428814,1125402525,63428.38999999993,8679.0,72500.0
FUEVN100,19400,16880,18140,18140,17980,3300,95400,1718,18008.3857442348,18140,17980,0,78000,25841350,29300000,1718.280999999999,954.0,18140.0
FUEVFVND,36270,31530,33900,33900,33450,24800,939000,31484,33529.28647497338,33880,33450,1134700,569000,7520616,372500000,31484.528999999984,9390.0,33900.0
FUESSVFL,23620,20540,22080,22080,21850,20500,124800,2728,21858.97435897436,21960,21840,77100,100,11989999,28700000,2728.4940000000006,1248.0,22080.0
FUESSV50,21770,18930,20350,20350,20140,200,10500,211,20095.238095238095,20200,20040,3800,5800,4251436,6400000,211.05699999999996,105.0,20350.0
FUESSV30,18070,15710,16890,16890,16730,700,6600,110,16779.545454545452,16890,16730,0,2400,6773270,10300000,110.74499999999999,66.0,16890.0
FUEMAVND,15240,13260,14250,14250,14070,100,1100,15,13636.363636363636,14160,13610,0,1000,2251300,31700000,15.463999999999999,11.0,14250.0
FUEMAV30,17470,15190,16330,16330,16080,2600,5800,92,15862.068965517241,16230,15190,3500,600,2491173,24100000,92.28999999999999,58.0,16330.0
FUEKIVND,13730,11950,12840,12840,12640,100,200,2,12295.0,12640,11950,100,100,116300,8500000,2.459,2.0,12840.0
FUEKIVFS,14100,12260,13180,13180,13080,500,1100,14,13081.818181818182,13090,13050,0,1100,3115700,24400000,14.39,11.0,13180.0
FUEKIV30,9630,8370,9000,9000,8960,100,900,8,9007.77777777778,9030,8960,0,800,6265200,185300000,8.107000000000001,9.0,9000.0
FUEIP100,9680,8420,9050,9050,8590,200,400,3,8795.0,9000,8590,0,0,5283200,5400000,3.518,4.0,9050.0
FUEFCV50,13130,11430,12280,12280,12250,200,4800,58,12083.333333333334,12250,12050,0,0,5596675,5700000,58.294,48.0,12280.0
FUEDCMID,12950,11270,12110,12110,11920,700,9300,111,11935.483870967742,12100,11910,0,7300,4821700,30500000,111.25999999999999,93.0,12110.0
FUEBFVND,13380,11640,12510,12510,0,0,0,0,0.0,0,0,0,0,4000000,4000000,0.0,0.0,0.0
FUEABVND,10800,9400,10100,10100,0,0,0,0,0.0,0,0,0,0,5300000,5300000,0.0,0.0,9500.0
FUCVREIT,6290,5470,5880,5880,6040,100,200,1,6045.0,6050,6040,0,100,2358680,2450000,1.209,2.0,5880.0
FUCTVGF5,11550,10050,10800,10800,0,0,0,0,0.0,0,0,0,0,8387200,8467200,0.0,0.0,10900.0
FUCTVGF4,16150,14050,15100,15100,0,0,0,0,0.0,0,0,0,0,9829400,9829400,0.0,0.0,0.0
FUCTVGF3,16250,14150,15200,15200,0,0,0,0,0.0,0,0,0,0,9751392,9751392,0.0,0.0,0.0
FTS,47450,41250,44350,44350,44200,333200,2076700,92255,44423.84552414889,44900,44000,20400,19575,212993162,305919366,92255.91500000028,20767.0,44350.0
FRT,188300,163700,176000,176000,177000,94900,293700,51757,176224.0381341505,177100,175100,90200,39189,16046620,66758770,51757.09999999999,2937.0,176000.0
FPT,143300,124700,134000,134000,134100,99900,1468400,196794,134019.34077907927,134800,133500,190574,228130,38953219,715619552,196794.56999999937,14684.0,134000.0
FMC,49750,43250,46500,46500,46350,300,43200,2012,46574.07407407407,47550,46300,0,3400,12320554,32694444,2012.580000000001,432.0,46500.0
FIT,4560,3980,4270,4270,4250,30900,355700,1515,4259.207197076188,4300,4230,0,0,0,0,1515.5229999999995,3557.0,4270.0
FIR,6670,5810,6240,6240,6180,14500,203900,1260,6179.499754781756,6240,6160,0,500,31992471,32122640,1260.3759999999993,2039.0,6240.0
FDC,14350,12550,13450,13450,14350,100,100,1,14350.0,14350,14350,0,0,19308158,19314994,1.435,1.0,13450.0
FCN,14100,12300,13200,13200,12950,34000,104000,1356,13038.461538461539,13200,12950,0,0,29470695,78719502,1356.439999999999,1040.0,13200.0
FCM,3500,3060,3280,3280,3310,300,36600,120,3287.431693989071,3320,3280,0,0,20771771,22098984,120.32,366.0,3280.0
EVG,7220,6280,6750,6750,6650,116300,1111900,7510,6754.2045147944955,6820,6650,0,7800,104636327,105472419,7510.5199999999695,11119.0,6750.0
EVF,12450,10850,11650,11650,11700,235600,2601000,30259,11633.60246059208,11700,11550,82000,9000,100468341,105637243,30259.130000000016,26010.0,11650.0
EVE,12050,10550,11300,11300,11300,10800,51900,580,11175.337186897881,11300,11000,11300,3000,15606175,41979773,580.6700000000001,519.0,11300.0
ELC,26600,23200,24900,24900,24450,60000,275900,6774,24552.374048568323,24900,24250,1000,49100,38679016,40812137,6774.4050000000025,2759.0,24900.0
EIB,20650,17950,19300,19300,18650,1182900,6370800,120799,18961.35493187669,19350,18650,637000,358118,478883639,523570269,120799.39499999964,63708.0,19300.0
E1VFVN30,25330,22030,23680,23680,23380,10400,139400,3277,23507.890961262554,23680,23380,56200,8300,36605944,305600000,3277.6559999999995,1394.0,23680.0
DXV,3950,3450,3700,3700,3720,1000,8200,30,3703.6585365853657,3720,3700,0,0,4797250,4851000,30.37,82.0,3700.0
DXS,6090,5310,5700,5700,5650,2100,443300,2512,5666.591473043086,5700,5640,25000,109600,184371050,289551562,2512.6569999999992,4433.0,5700.0
DXG,16400,14300,15350,15350,15200,901600,8126700,125372,15427.172160901719,15600,15200,262600,222838,229495339,361225460,125372.2649999994,81267.0,15350.0
DVP,79800,69400,74600,74600,74700,800,11800,881,74661.01694915254,74700,74600,3700,6809,13875709,19600000,881.15,118.0,74600.0
DTT,19150,16650,17900,17900,17900,100,100,1,17900.0,17900,17900,0,0,3980883,3994391,1.79,1.0,17900.0
DTL,13150,11450,12300,12300,12400,200,200,2,12400.0,12400,12400,0,0,30103150,30103445,2.48,2.0,12300.0
DTA,4490,3910,4200,4200,0,0,0,0,0.0,0,0,0,0,8813813,8849317,0.0,0.0,4020.0
DSN,59400,51800,55600,55600,55400,300,1300,71,55369.23076923077,55400,55200,0,0,3989438,5920674,71.98,13.0,55600.0
DSE,27800,24200,26000,26000,25950,3000,177300,4598,25933.44613649182,26050,25800,3300,11400,286504833,330000000,4598.484999999999,1773.0,26000.0
DRL,66100,57500,61800,61800,62000,700,6100,378,61967.2131147541,62000,61900,0,0,0,0,378.15999999999997,61.0,61800.0
DRH,2030,1770,1900,1900,0,0,0,0,0.0,0,0,0,0,61043109,62176933,0.0,0.0,0.0
DRC,31600,27500,29550,29550,29150,51100,816600,23909,29278.716629928975,29650,29000,52200,440300,44966185,58208376,23909.874999999967,8166.0,29550.0
DQC,14300,12500,13400,13400,13400,1000,5500,73,13412.727272727276,13500,13400,0,200,16625832,16836113,73.77000000000001,55.0,13400.0
DPR,45900,39900,42900,42900,42450,33500,493100,21100,42790.50902453863,43500,42400,0,25500,38971558,43442966,21100.280000000017,4931.0,42900.0
DPM,37600,32700,35150,35150,35100,130500,1956200,68890,35216.23555873633,35500,35000,162000,547163,157469111,191786000,68890.07999999962,19562.0,35150.0
DPG,57500,50100,53800,53800,53000,120400,781400,41818,53516.76478116202,54100,53000,4500,95800,26396581,30869781,41818.520000000084,7814.0,53800.0
DMC,72000,62600,67300,67300,67300,1000,1200,80,67300.0,67300,67300,0,0,15087899,34727465,80.75999999999999,12.0,67300.0
DLG,1970,1730,1850,1850,1780,10400,2551300,4466,1750.4801473758475,1850,1730,58100,4700,142780675,146661762,4466.299999999997,25513.0,1850.0
DIG,23400,20400,21900,21900,21750,1078700,7983200,174996,21920.53311955106,22150,21750,0,13846,269168127,298827477,174996.31000000058,79832.0,21900.0
DHM,9280,8080,8680,8680,8680,6300,33200,286,8614.4578313253,8680,8450,0,0,0,0,286.658,332.0,8680.0
DHG,114400,99600,107000,107000,106500,6500,14800,1578,106621.62162162163,107000,106500,100,1100,60538307,130746071,1578.8699999999997,148.0,107000.0
DHC,40100,34900,37500,37500,37300,8100,55600,2077,37356.11510791367,37600,37300,0,2000,8669876,40246524,2077.74,556.0,37500.0
DHA,43850,38150,41000,41000,40900,5000,16200,663,40925.92592592593,41050,40800,0,0,5784555,7408773,663.5150000000001,162.0,41000.0
DGW,49400,43000,46200,46200,46000,47600,807600,37243,46115.65131253096,46350,46000,800,364071,38400003,81930324,37243.36999999996,8076.0,46200.0
DGC,122600,106600,114600,114600,113500,308800,1884300,214397,113780.7143236215,114700,113300,77220,361695,117116264,186091850,214397.5500000018,18843.0,114600.0
DCM,40450,35250,37850,37850,37700,228000,2104800,79623,37829.24743443557,38100,37700,26800,47803,219713281,259406000,79623.6750000004,21048.0,37850.0
DCL,27550,23950,25750,25750,25650,8500,173200,4368,25219.399538106234,25850,25100,0,0,0,0,4368.370000000003,1732.0,25750.0
DC4,11550,10050,10800,10800,10750,6700,60300,650,10779.43615257048,10850,10750,0,0,28582468,28874633,650.7349999999998,603.0,10800.0
DBT,13300,11600,12450,12450,11900,3500,11400,136,11929.82456140351,12500,11900,0,0,0,0,136.85999999999999,114.0,12450.0
DBD,48150,41850,45000,45000,44800,13000,71400,3213,45000.0,45250,44800,1900,0,80749401,93593847,3213.184999999997,714.0,45000.0
DBC,31000,27000,29000,29000,28850,207700,3765800,108949,28931.17000371767,29150,28750,26,280766,126767143,163987881,108949.82499999952,37658.0,29000.0
DAT,8580,7460,8020,8020,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7990.0
DAH,3460,3020,3240,3240,3180,2200,67700,214,3161.004431314623,3270,3100,0,0,0,0,214.7759999999999,677.0,3240.0
DAG,1530,1330,1430,1430,0,0,0,0,0.0,0,0,0,0,29032771,29553914,0.0,0.0,0.0
D2D,51400,44750,48100,48100,48300,11200,279900,13630,48695.96284387281,49500,48300,5300,3100,14987379,15152379,13630.604999999989,2799.0,48100.0
CVT,27800,24200,26000,26000,0,0,0,0,0.0,0,0,0,0,18171728,18345443,0.0,0.0,26450.0
CVRE2404,670,10,20,20,20,3000,2047000,36,17.586712261846603,30,10,0,0,13000000,13000000,36.42000000000003,20470.0,20.0
CVRE2403,700,10,50,50,50,35000,134000,6,44.776119402985074,50,40,0,0,11000000,11000000,6.377999999999997,1340.0,50.0
CVRE2402,620,10,300,300,280,200,562800,162,287.84648187633263,300,280,0,0,15000000,15000000,162.22800000000004,5628.0,300.0
CVRE2401,600,10,280,280,260,10900,196200,52,265.03567787971457,290,260,2000,0,9992000,10000000,52.77900000000001,1962.0,280.0
CVRE2320,750,10,100,100,90,6800,63800,5,90.94043887147335,100,90,0,0,3000000,3000000,5.802,638.0,100.0
CVRE2315,170,10,10,10,10,300,29300,0,10.000000000000005,10,10,0,0,25000000,25000000,0.29300000000000015,293.0,10.0
CVPB2406,1320,10,620,620,610,20000,751600,483,642.6290580095796,710,610,0,0,27000000,27000000,483.14799999999985,7516.0,620.0
CVPB2405,1270,10,570,570,550,400,385700,223,578.1695618356235,650,530,0,0,30000000,30000000,223.64000000000004,3857.0,570.0
CVPB2404,1070,10,370,370,390,100,1302400,575,441.49262899262897,490,350,0,0,30000000,30000000,575.0830000000002,13024.0,370.0
CVPB2403,2150,750,1450,1450,1350,2000,183000,262,1431.6939890710382,1490,1350,0,0,6800000,7000000,262.28600000000006,1830.0,1450.0
CVPB2402,1800,400,1100,1100,1000,10000,387700,408,1052.3600722207893,1120,990,0,0,7000000,7000000,408.4159999999999,3877.0,1100.0
CVPB2401,2090,630,1360,1360,1340,1000,781000,1102,1411.01152368758,1440,1320,0,0,9000000,9000000,1102.1719999999996,7810.0,1360.0
CVPB2319,1360,10,590,590,610,500,680300,428,629.1342054975746,680,600,167200,513100,953400,2000000,428.4630000000001,6803.0,590.0
CVPB2315,420,10,170,170,160,905100,1793500,299,166.71313074993031,180,160,0,0,50000000,50000000,299.02799999999996,17935.0,170.0
CVNM2404,2040,10,780,780,470,48800,1005700,523,520.0357959630109,800,420,0,0,19773500,20000000,523.6679999999999,10057.0,780.0
CVNM2403,1880,10,620,620,430,68100,620600,311,501.1279407025459,620,410,0,0,20000000,20000000,311.26900000000006,6206.0,620.0
CVNM2402,1430,170,800,800,600,20000,400900,257,641.0576203542031,750,600,0,0,7000000,7000000,257.44500000000005,4009.0,800.0
CVNM2401,2070,810,1440,1440,1400,2200,1027300,1453,1414.3872286576463,1460,1400,0,0,7630000,8000000,1453.5260000000005,10273.0,1440.0
CVNM2315,1810,10,520,520,440,79900,1235000,549,444.5344129554656,510,420,308700,911300,712100,3000000,549.6279999999999,12350.0,520.0
CVNM2311,900,10,390,390,330,3300,744500,261,350.57085292142375,400,320,0,0,11991600,12000000,261.75899999999996,7445.0,390.0
CVIC2403,740,10,30,30,10,35300,3058200,41,13.406579033418351,20,10,0,0,25000000,25000000,41.33700000000002,30582.0,30.0
CVIC2402,940,10,230,230,190,200000,1515100,304,200.64682199194772,220,190,0,0,23000000,23000000,304.36699999999973,15151.0,230.0
CVIC2401,1300,10,590,590,410,18200,240700,114,473.6186123805567,570,410,0,0,7000000,7000000,114.85300000000008,2407.0,590.0
CVIC2314,910,10,340,340,350,6000,21400,6,317.7570093457944,400,300,0,0,3000000,3000000,6.800000000000001,214.0,340.0
CVIC2309,290,10,10,10,10,200,24800,0,10.000000000000007,10,10,0,0,15000000,15000000,0.24800000000000016,248.0,10.0
CVIB2404,980,10,220,220,170,300,430400,80,185.87360594795538,210,170,0,0,15000000,15000000,80.45100000000004,4304.0,220.0
CVIB2403,800,10,40,40,30,300,3466100,77,22.21516978736909,70,20,0,0,18000000,18000000,77.30500000000008,34661.0,40.0
CVIB2402,1640,120,880,880,880,100,2577300,2204,855.1584992045939,990,830,0,0,9988000,10000000,2204.778,25773.0,880.0
CVIB2305,820,300,560,560,510,16100,818600,433,528.9518690447105,560,510,0,0,25000000,25000000,433.64200000000005,8186.0,560.0
CVHM2405,1220,10,500,500,480,32100,934100,454,486.0293330478535,530,450,0,0,25000000,25000000,454.93899999999985,9341.0,500.0
CVHM2404,1590,150,870,870,800,23300,1925000,1660,862.3376623376623,900,780,0,0,25000000,25000000,1660.42,19250.0,870.0
CVHM2403,1850,410,1130,1130,1130,200,10300,11,1067.9611650485438,1130,1010,0,0,7000000,7000000,11.608000000000002,103.0,1130.0
CVHM2402,2320,880,1600,1600,1590,1600,38800,59,1520.618556701031,1590,1500,0,0,7000000,7000000,59.946000000000005,388.0,1600.0
CVHM2318,980,10,400,400,400,200,4700,1,397.4468085106383,400,340,0,0,2999400,3000000,1.868,47.0,400.0
CVHM2313,300,10,10,10,10,500,24400,0,10.000000000000007,10,10,0,0,46000000,46000000,0.24400000000000016,244.0,10.0
CTS,42850,37250,40050,40050,39900,94600,900900,36146,40122.10012210012,40450,39900,17000,200,71811096,72881772,36146.18000000006,9009.0,40050.0
CTR,135000,117400,126200,126200,128000,5200,551800,70777,128265.67596955418,130400,126000,14900,81515,45054110,56049080,70777.63999999997,5518.0,126200.0
CTPB2402,2660,1200,1930,1930,1810,100,486000,863,1775.7201646090534,2100,1690,100,0,7000000,7000000,863.2540000000001,4860.0,1930.0
CTI,16200,14100,15150,15150,15150,21000,119900,1817,15154.295246038366,15250,15100,0,17400,30471938,30869998,1817.3000000000002,1199.0,15150.0
CTG,38700,33700,36200,36200,35600,1262900,8545600,306158,35826.390189103164,36150,35600,322900,844975,181425856,1610997524,306158.28499999945,85456.0,36200.0
CTF,32200,28000,30100,30100,29900,21000,552000,16524,29934.782608695652,30100,29650,0,2400,41106707,43804266,16524.855000000003,5520.0,30100.0
CTD,66000,57400,61700,61700,61500,26900,282200,17435,61782.423812898654,62200,61500,1400,29900,2382304,50780297,17435.43000000003,2822.0,61700.0
CTCB2402,1350,10,500,500,420,54800,1017100,444,436.5352472716547,500,420,0,0,20000000,20000000,444.097,10171.0,500.0
CTCB2310,2370,1510,1940,1940,1880,135100,1497400,2830,1889.9425671163349,1930,1880,0,0,23000000,23000000,2830.9320000000016,14974.0,1940.0
CSV,40850,35550,38200,38200,38100,121400,849600,32478,38227.4011299435,38500,38100,1500,300,53135343,55249955,32478.454999999933,8496.0,38200.0
CSTB2407,1350,190,770,770,630,10000,269700,182,674.823878383389,730,630,0,0,27000000,27000000,182.67199999999997,2697.0,770.0
CSTB2406,2420,80,1250,1250,930,700,90000,98,1088.888888888889,1250,930,0,0,18000000,18000000,98.56999999999996,900.0,1250.0
CSTB2405,2470,130,1300,1300,1060,30000,536300,625,1165.392504195413,1280,1060,0,0,15000000,15000000,625.178,5363.0,1300.0
CSTB2404,1980,820,1400,1400,1270,48900,158900,206,1296.4128382630586,1360,1270,0,0,15000000,15000000,206.997,1589.0,1400.0
CSTB2403,1850,690,1270,1270,1130,100,22100,25,1131.2217194570135,1180,1130,0,0,15000000,15000000,25.722,221.0,1270.0
CSTB2402,2890,1330,2110,2110,1930,500,1156100,2299,1988.582302568982,2060,1930,0,0,10483000,10500000,2299.2780000000002,11561.0,2110.0
CSTB2337,1310,650,980,980,930,4700,618800,600,969.6186166774402,1010,930,0,0,10000000,10000000,600.9119999999999,6188.0,980.0
